uid,Adrenal Left,Adrenal Right,Bladder,Bones,Breast Left,Breast Right,Duodenum,Esophagus,Gall Bladder,Gonads,Heart,Kidney Left,Kidney Right,Large Intestine,Liver,Lung Left,Lung Right,Pancreas,Prostate,Rectum,Skin,Small Intestine,Spinal Canal,Spleen,Stomach,Thymus
Pediatric-CT-SEG-1644392C,0.11777076761303891,0.07486465583913379,0.0,0.8336488955745416,,,0.39176252916096854,0.6065149840462138,0.7796578335349652,,0.5015577510151699,0.9569627422787464,0.9515298972514923,0.6714820228978114,0.9172879488795012,0.9687547718791523,0.9613914935362866,0.5738214147040315,,,,0.7253323380883762,,0.8577934580120099,0.36586218136009796,
Pediatric-CT-SEG-A0A9F024,0.0,0.11056418023475956,0.0,0.38969360434150485,,,0.4459596987583961,0.48401360544217686,0.0,,0.4561885973896963,0.9149319006431018,0.7807715052734134,0.663571005540104,0.3500279884872553,0.9379313946789012,0.9183211471302967,0.02985345081428798,,,,0.27873076552296233,,0.6632613938531939,0.0,
Pediatric-CT-SEG-DB982328,0.0,0.0,0.0,0.26211475245108595,,,0.0,0.48577613295160954,0.0,,0.027561974815684245,0.0,0.0,0.4910421625433767,0.20949999527884433,0.0053165983865133375,0.003692472259316464,0.0,,,,0.4067468115232009,,0.0,0.0,
Pediatric-CT-SEG-B5DBD686,0.05356900067980965,0.14755220814789455,0.0,0.8147808550157147,,,0.5130608481868469,0.52411590152182,0.44213257331279915,,0.5987199857151596,0.9629280647991667,0.9525360399213743,0.7014904552917065,0.8338796166731155,0.9465087972501963,0.9392619845060678,0.45779210148418753,,,,0.754799066589598,,0.6538229288848343,0.2080229446978884,
Pediatric-CT-SEG-4B20AED7,0.05181141439205955,0.0,0.0,0.5219137414758194,,,0.0,0.4408915230703872,0.0,,0.332027753601844,0.9286804228051806,0.3792750460757381,0.7689767299423724,0.7802098664508145,0.889824554555922,0.9113937064038706,0.4399318279178853,,,,0.6108341529922879,,0.8789780578658711,0.2345719676328935,
Pediatric-CT-SEG-BDD9766C,0.0,0.0,0.0,0.47192249600552566,,,0.026628886553021647,0.4613309352517986,0.5319634009180169,,0.3360675874870339,0.9574413536726061,0.9407679427658117,0.5857832793041066,0.5996816573954598,0.9440939828566857,0.9383814048483319,0.6580703385658808,,,,0.40575969203152884,,0.027173464843556715,0.020603894341882423,
Pediatric-CT-SEG-08305CA0,0.21476014760147602,0.002208859982819978,0.0,0.8336483778713901,,,0.47100782165213173,0.6853975214959718,0.0,,0.7335157833497236,0.9593294761974654,0.9411339612476546,0.8468815117519618,0.8601669147896785,0.9555895955453554,0.9513494640311226,0.7215352514825389,,,,0.7563828386519137,,0.9392117438369918,0.017362873061128405,
Pediatric-CT-SEG-627003CD,0.0,0.0523822791864029,0.0,0.740840010124749,,,0.5095137043707759,0.6206541334020087,0.48790911357242067,,0.7894344111456241,0.9486103828002097,0.935109912024982,0.5901661299453944,0.903634445978539,0.9540584268028868,0.945821255716985,0.5358038948086714,,,,0.32980276214659326,,0.5652792511700468,0.0,
Pediatric-CT-SEG-C759BDAC,0.0,0.0,0.0,0.34019707273699784,,,0.20568857976933017,0.3895983283027629,0.0,,0.23607782867944532,0.9230582727196722,0.527834874497534,0.8146582314381394,0.0,0.9342233454162119,0.9385199338469351,0.0,,,,0.19349955021384152,,0.0,0.0,
Pediatric-CT-SEG-99382942,0.0,0.0,0.0,0.5094640754173088,,,0.0623003804700523,0.6525673363554584,0.0,,0.2512526173798779,0.7511877426627145,0.0,0.5120314799904,0.7050564336949678,0.69525809660661,0.8132349456417564,0.393476336519461,,,,0.5180448646934023,,0.0,0.01398344254173838,
Pediatric-CT-SEG-906B8910,,,,0.8165776058508525,,,,,,,,,,,,0.9625949386669141,,,,,,,,,,
Pediatric-CT-SEG-D20DA719,0.046242774566473986,0.5516413130504404,,0.5654450992839014,,,0.0,0.15299135031234984,0.0,,0.5994632361275279,0.964355635336787,0.9571212257954534,,0.89032705950385,0.2008708035513522,0.8452608228393901,0.6520799436606037,,,,,,0.8075205595812631,0.017336273851759516,
Pediatric-CT-SEG-3B5CED31,0.0,,0.0,0.7607342263496539,,,0.4765322125337181,0.2616899097621001,0.0,,0.3485221018870781,0.9410378311403214,0.951759281080336,0.5575075718133373,0.7739538187645142,0.7861448039072694,0.8562723381861732,0.45288375244967854,,,,0.7930923393687989,,0.6721197132880623,0.314320145439085,
Pediatric-CT-SEG-E69AC901,0.0,0.14814814814814814,0.0,0.4929253393900933,,,0.05214723926380368,0.44252551904266946,0.003455889411538831,,0.10732905650883852,0.8784676245833117,0.27544851490000577,0.4138176295369345,0.5599247216268493,0.7199030463083368,0.8316511570105884,0.4390727440307462,,,,0.05443951441223954,,0.41582129586878613,0.0,
Pediatric-CT-SEG-C60A79C6,0.0,0.10161034248128828,2.9360767164222926e-05,0.4856137529832246,,,0.18078772476166613,0.561456511369057,0.0,,0.7827187886079005,0.9488147100085611,0.6876461548740562,0.6001641714500167,0.820583347080757,0.5758086983958619,0.9128516426383385,0.5668659144767092,,,,0.37838002989944464,,0.6198769831033148,0.2480816156167726,
Pediatric-CT-SEG-1188A817,0.0,0.0,0.0,0.48423228421806674,,,0.0,0.6793217999050865,0.0,,0.7968255874879105,0.7386216039334799,0.7070908350991426,0.710009934044993,0.45445218753424915,0.9493152949866429,0.9401045846648883,0.0,,,,0.3345223567263666,,0.0,0.0,
Pediatric-CT-SEG-CAB73EEC,0.0,0.0,0.0,0.24137842770127746,,,0.07346622105514443,0.44416939599360195,0.0,,0.18381119350400965,0.0,0.0,0.01881081125755976,0.20171508349748607,0.0,0.04836516439291885,0.0,,,,0.47754310281681767,,0.0,0.0,
Pediatric-CT-SEG-691FB79F,0.02330484962823216,0.1618320610687023,0.0,0.539997997117591,,,0.411574651400068,0.45305223235449954,0.8717586936696664,,0.2954160376052373,0.945468651226941,0.9569983136593592,0.7734504507243241,0.8983936833152473,0.9349423212904237,0.9037579568575015,0.6627905872070378,,,,0.578206955263064,,0.9386946831637135,0.0,
Pediatric-CT-SEG-FA258908,0.0,0.0,0.0,0.2786282396392947,,,0.00047796251408282407,0.6442048517520216,0.08392748013852108,,0.1928298728928228,0.9361045810167046,0.029705462784257782,0.49209005951431295,0.012787721277870203,0.9371907507943898,0.9321686329862313,0.0,,,,0.23207658367977574,,0.0,0.0,
Pediatric-CT-SEG-65C8CFBB,0.0,0.10557816614795308,0.0,0.8372215144635423,,,0.41412185312081035,0.6532668176433136,0.0,,0.5872053929010949,0.9234229177714726,0.9272400643078633,0.6481184806944721,0.8893613724294878,0.9570605358977208,0.9308717080496351,0.7318847797027757,,,,0.8193704990767845,,0.893077606096458,0.6901262230698825,
Pediatric-CT-SEG-F77ACFBB,0.0,0.0,0.0,0.3564180522440646,,,0.0017683465959328027,0.524194423348161,0.0,,0.09742059577826001,0.0,0.0,0.6966929745075301,0.17241924369330008,0.18609143036817818,0.4685000035304003,0.0,,,,0.3795600833353539,,0.0,0.0,
Pediatric-CT-SEG-0B387FB5,0.16767812991683526,0.10073556913103104,0.3963446033710197,0.8501284146078684,,,0.3908270309831666,0.7635782747603834,0.0,,0.6751852059940124,0.9472946473963251,0.931786610986963,0.7578425761261354,0.910966012806583,,0.67219455753307,0.8593391141317085,,,,0.8333657048677836,,0.8916706580052614,0.3997195352298094,
Pediatric-CT-SEG-BA02E452,0.1938278289117488,0.24679738562091502,0.0,0.8016511909568026,,,0.17134100800947746,0.4080167278178877,0.4240980082364216,,0.680030518075689,0.9350795920850534,0.8641773248858443,0.7669997059991599,0.8692758446768489,0.7486312582760124,0.8327990794258942,0.7182525444346236,,,,0.5649417581407086,,0.9033113860878157,0.242701437231585,
Pediatric-CT-SEG-9B29D191,0.09348914858096828,0.12224108658743633,0.027667600373482728,0.7303212048750181,,,0.3438338381652964,0.5751627042103865,0.0,,0.34292318920032544,0.7429290098563246,0.9449250050154002,0.407846474963017,0.8333976392808363,0.8289708564699475,0.9227908529662291,0.25092911218169306,,,,0.6817356657864957,,0.8948341056431209,0.0,
Pediatric-CT-SEG-6488A2EE,0.20608021800221407,0.0,0.0,0.8207941836080763,,,0.28000660392933796,0.7312030436369925,0.0,,0.6415815867847487,0.9512312575243516,0.9448613012423606,0.7298085086917276,0.7109938614856774,0.9600823918635367,0.9534781893870592,0.7036478276753216,,,,0.7832508647390545,,0.769313124856114,0.03901068854088988,
Pediatric-CT-SEG-160178E4,0.0,0.0,0.0,0.0032756962571882787,,,0.050274691962578465,0.13525735640486136,0.0,,0.08684560995476864,0.0,0.0,0.0012474319449500646,0.0,0.0767851340129259,0.4887511918760616,0.0,,,,0.16053443490959723,,0.0,0.0,
Pediatric-CT-SEG-389,0.0,0.0,0.0,0.385397032425715,,,0.0,0.648909365776402,0.0,,0.6086596056453893,0.6086224910640637,0.0,0.5425522725180733,0.018950846997712913,0.9399155093133297,0.7586874089132225,0.0,,,,0.037507611645774076,,0.0,0.0,
Pediatric-CT-SEG-3EE98BA3,,0.0,0.0,0.3613628551503483,,,0.3756238665487628,0.3392437415850848,0.0,,0.0031314255531870745,,0.11303230810247461,0.6954391283656352,0.03319007188072501,0.855886917103271,0.9207992382338811,0.0,,,,0.3147058719858444,,0.6129266571187754,0.0,
Pediatric-CT-SEG-642CA0DF,0.0,0.0,0.0,0.5550770589354523,,,0.06910524695342994,0.6057562294765308,0.015199637023593466,,0.6696825347498147,0.9553097231386192,0.9517427229109782,0.36459675311338896,0.5862033022075546,0.9528785549423515,0.8845533344190779,0.12977879699966557,,,,0.45518491284932755,,0.2127972767836607,0.0,
Pediatric-CT-SEG-7FF0293F,0.0,0.0,0.0,0.4437009893069411,,,0.49306287690296463,0.4027371054374218,0.0,,0.2506516772288838,0.9573163795391635,0.951551342679487,0.7524637903737134,0.38064926402094074,0.9212906837651589,0.8918648028410872,0.41471608065425397,,,,0.6804644055361337,,0.0,0.3142087777583494,
Pediatric-CT-SEG-93718342,0.0,0.0,0.0,0.37390487731421984,,,0.42664059104737073,0.6539094034982808,0.0,,0.8377324434087434,0.920799205994362,0.5134462329589892,0.5003051097125104,0.4869204630808055,0.930233724082882,0.9158300264039653,0.005761134500332373,,,,0.17112570615181327,,0.5259532861455404,0.0,
Pediatric-CT-SEG-384,0.0,0.0894396551724138,0.0,0.6569349838251469,,,0.5285641977391597,0.6153961923395289,0.0,,0.5731866830098964,0.955047454139267,0.9408552618682916,0.6195068523598674,0.7031939876098174,0.9295680870773506,0.9429798072016143,0.444653823504669,,,,0.5854597619160842,,0.2555818129226269,0.09593109785295525,
Pediatric-CT-SEG-F709DE6D,0.0,0.0,0.0,0.26387735498172255,,,0.007355433529930174,0.2555068157162398,0.0,,0.1665245073965899,0.0,0.0,0.3088004085358253,0.17665075763444132,0.03917180609038101,0.4346751995452104,0.0,,,,0.022134306382433903,,0.0,0.0,
Pediatric-CT-SEG-65A12C1E,0.0,0.0,0.0,0.588371077342034,,,0.20349258397834294,0.7495881383855024,0.0,,0.810574483649551,0.9463622586301639,0.9544610905099641,0.5874424967432507,0.7077189093151592,0.9495533055390113,0.9186197764038343,0.32310201299807706,,,,0.6803581129553582,,0.4844442631848085,0.0,
Pediatric-CT-SEG-356,0.0,0.0,0.0,0.15512404693196474,,,0.221043046877453,0.5036686028737389,0.0,,0.014718515161558702,0.0,0.0,0.2631195422087238,0.0,0.0,0.39975172718587315,0.0,,,,0.36580653217185943,,0.0,0.0,
Pediatric-CT-SEG-F3F794FB,0.0,0.0,0.0,0.3448676896557367,,,0.010138015253104767,0.4525141492459188,0.0,,0.0,0.529406600022577,0.0,0.43200778002420287,0.0,0.3560398324467903,0.9218833882640753,0.0,,,,0.03282561267784723,,0.0,0.0,
Pediatric-CT-SEG-399,0.0,0.0,0.0,0.8225170396993734,,,0.29275880328302883,0.6572321030152355,,,0.77770013500455,0.9238503092692083,0.9495416910127299,0.4740766344701635,0.7384310691586099,0.9499869437199293,0.9419262423610582,0.24923175416133161,,,,0.7267433621015961,,,0.07184645804151928,
Pediatric-CT-SEG-F731AFD4,0.005288673424416042,0.0,0.0,0.8283075588334801,,,0.16342399791775117,0.6121590951371061,0.5741726777713034,,0.02667280048863352,0.9408575707708522,0.9211122195958952,0.6748471419756549,0.8709446525697719,0.9657101069868704,0.9294355172849007,0.6005195642104839,,,,0.43769830643263463,,0.12922327819587007,0.48101471475653346,
Pediatric-CT-SEG-0C49C1B7,0.0,0.0,0.0,0.7341122527609197,,,0.0,0.564211007601303,0.0,,0.20265942381571397,,,0.6713239912397289,0.5786322602322207,0.9115393696341743,0.9125441781964606,0.14963648801285417,,,,0.4344480260488963,,0.0,0.05736087743375757,
Pediatric-CT-SEG-B01E38C9,0.0,0.0,0.0,0.0432880353582881,,,0.17831664480629578,0.25514466372868366,,,0.17657029180085104,0.0,0.0,0.2546233032704746,0.0,0.0,0.002630385759884215,0.0,,,,0.029368908043424378,,0.0,0.0,
Pediatric-CT-SEG-2F284535,0.0,0.0,0.0,0.508646288102191,,,0.33920782857929915,0.44983346582275935,0.5461821277913232,,0.0036502832644311743,0.9495822870400785,0.9263428594612645,0.5773763505038306,0.8562506392518737,0.8655625699373407,0.9357795752403942,0.3835827369957225,,,,0.4069024357793917,,0.0,0.5786069831931582,
Pediatric-CT-SEG-C9616E71,0.15329353435191742,0.44132932818385545,0.0,0.7927693460123868,,,0.6386929075380616,0.2883987063603947,0.0,,0.5484691984045441,0.9400794068548569,0.9330609022401859,0.6102756017314931,0.7992518912891834,0.8925672881523634,0.8968891529436547,0.692779168917039,,,,0.7367501080783764,,0.8812053106937652,0.3933445738810546,
Pediatric-CT-SEG-A7F73045,0.018815855494229806,0.009478672985781991,0.0,0.4983503405691629,,,0.09541174298375185,0.5775898127062323,0.5952911422893961,,0.040572945231528,0.9441807719769835,0.9206761904306723,0.5438196137076491,0.8156549311299373,0.9587577212304782,0.9528708771276285,0.31136202491003223,,,,0.5118860083254855,,0.0,0.6273612280429292,
Pediatric-CT-SEG-46DF4E01,0.0,0.0,0.0,0.7648936625007099,,,0.12731649087102015,0.6824943272543911,0.030834992005742815,,0.758897976109928,0.9587898778034971,0.9563131091630506,0.17608303300699246,0.7341854845405273,0.9505880182216457,0.8055986121087629,0.5091813346784542,,,,0.21707718888563005,,0.11302892710619464,0.10972750481946543,
Pediatric-CT-SEG-66EE3D8A,0.24940634669353098,0.25353159851301116,0.34025975676666165,0.8401258107475468,,,0.46433044287264874,0.7672345203482968,0.018945301218737366,,0.6835183219095547,0.9443476370187455,0.8967761313576291,0.7898728076969416,0.906550876400748,0.9627783456928504,0.9523428661563024,0.7173661171780632,,,,0.7142721966438399,,0.8275676059337072,0.1769803859754434,
Pediatric-CT-SEG-BEC712BF,0.0,0.0,0.0,0.392809724721919,,,0.04785864732038381,0.6742768009075439,0.0,,0.47763399215559577,0.9408854754913034,0.0,0.46633497579906685,0.3422328539745861,0.7024288434948214,0.6755222814056732,0.43252511004645056,,,,0.3105465163533467,,0.0,0.0,
Pediatric-CT-SEG-E66B16E4,0.0923820352472996,0.0180296200901481,0.0,0.8098358496544203,,,0.4587922675916347,0.6189520110591797,0.8601016314522599,,0.25900053220434255,0.9582917500443273,0.935931932651756,0.5478983279134277,0.9030003387882684,0.9666444255621455,0.9630446994941451,0.6459673730751639,,,,0.5321732066918015,,0.6401095203233081,0.6271136188232312,
Pediatric-CT-SEG-5AEBE68F,0.0,0.1920353982300885,0.0,0.852800349110829,,,0.004392598340281705,0.7377732290372103,0.0,,0.4723235630532712,0.9568577898363531,0.9546745329137705,0.6351727176000548,0.8409881594541039,0.9547821150839753,0.9224872175922592,0.42532302134951144,,,,0.34948088203408545,,0.49284245645342745,0.6418217713758751,
Pediatric-CT-SEG-C1655E97,0.0,0.027151935297515885,0.0,0.369022520995036,,,0.09443646695792979,0.0,0.3416245775262978,,0.18289180005066122,0.9170882989233059,0.541716173417115,0.6757063692684983,0.5638887000207357,0.7431298800451529,0.6903910918757793,0.38436452981907526,,,,0.41744431601484583,,0.0,0.13780836421386977,
Pediatric-CT-SEG-37105B7A,0.12999150382327954,,0.0,0.6163469723223619,,,0.23836459604903462,0.420540267183615,0.05284991759959084,,0.268254007819106,0.8739460451599335,0.21250827428963692,0.6384019809144165,0.8527177714619979,0.9537263503146584,0.9559555245023814,0.7323831065007994,,,,0.49184471301778676,,0.8020890170706992,0.01095043769448602,
Pediatric-CT-SEG-B93CB2C7,0.025580293699668404,0.0,0.0,0.5755107498607805,,,0.0,0.18754417947096247,0.5472080450008828,,0.00010246169924758959,0.926230979288789,0.5750720586950825,0.4820941257133882,0.8030360815512086,0.6085681793588668,0.7927823826137197,0.10661635959016301,,,,0.49342400851258894,,0.0,0.2273461535883532,
Pediatric-CT-SEG-42BCEEFD,,,0.0,0.40158082378267507,,,0.1513692826365226,0.5212918082715843,0.0,,0.04040380727296227,0.9264938209124669,0.0,0.647577338080652,0.4040060245535978,0.0010860211756089026,0.7101329216402456,0.1036331386890408,,,,0.3950079991322975,,0.0,0.0,
Pediatric-CT-SEG-402,,,,0.7580675416518221,,,,,,,,,,,,0.7132655704492996,0.641967418256319,,,,,,,,,
Pediatric-CT-SEG-817059BA,0.0,0.053201970443349754,0.07779628457379978,0.8109790404065761,,,0.015943448452071712,0.5131422757334237,0.60189111747851,,0.7001237003447747,0.9240359104003094,0.9469955322917493,0.41167153058201356,0.7043011354770699,0.9233463949590925,0.8387389178393044,0.5676806055099605,,,,0.27550033743403773,,0.2564099084734953,0.05974556089318773,
Pediatric-CT-SEG-43FD435D,0.1737042225335201,0.2735483870967742,0.4804011229941503,0.8471922653191807,,,0.5125961642648175,0.6361656916498334,0.0017027314650585315,,0.5375480665105654,0.9696780376983423,0.9699667291634548,0.7017371500457145,0.6464858247493958,0.9615207749509036,0.9553035636337983,0.3929641931302657,,,,0.7531251784804417,,0.8111533839942215,0.14824960936201337,
Pediatric-CT-SEG-382,0.0,0.0,0.0,0.6550682253774651,,,0.3381583908460517,0.7274581558581799,0.0,,0.757475540425958,0.8969810833047003,0.0,0.630557417805476,0.6668837366481412,0.8483635350978006,0.8050204713535907,0.0,,,,0.43050811694734203,,0.0,0.06749553481454712,
Pediatric-CT-SEG-404,0.19504950495049506,0.06293706293706294,0.0,0.7445068488496356,,,0.4922183630723546,0.07736681370885647,0.5415098963513961,,0.33511771003682483,0.9491225667612246,0.9446476625181741,0.3875631040218052,0.6893738199219198,0.40265774408905664,0.40261275301810623,0.290247015752339,,,,0.6543164071418787,,0.0,0.2492496495671599,
Pediatric-CT-SEG-00DCF4D6,0.19967862881628282,0.01937269372693727,0.0,0.7674911244774832,,,0.6304594848033538,0.7803199028143348,0.8442358645231972,,0.8006579026404569,0.9501789839802991,0.9504906982940234,0.3093353646813444,0.8369369744012343,0.900758381957512,0.8380306328313057,0.7854594776395084,,,,0.669795735158179,,0.9393914079816442,4.678271378725561e-05,
Pediatric-CT-SEG-5E12AC25,0.3265966046887631,0.05716619028174765,0.0,0.788962485269282,,,0.39095016248491843,0.42721436752293046,0.7761747957865629,,0.2165642415198236,0.929525684311967,0.9507771197785492,0.8193988194054062,0.8962971057842132,0.9625760520168345,0.9588138879782035,0.5887915717301783,,,,0.799316637169724,,0.7531363895674313,0.7434539787450704,
Pediatric-CT-SEG-A00B1583,0.03404768181989379,0.08475628686743247,0.0,0.6065099280644466,,,0.0,0.6309957299662065,,,0.0,0.9507909529245273,0.9205568507500128,0.7549855469698173,0.9482895683393613,0.9497206772374467,0.9507779657027596,0.6362929754699536,,,,0.7143604374971404,,0.0,0.6289487479473835,
Pediatric-CT-SEG-ECEC4A0B,0.0,0.0769429382907307,0.0,0.4047694171895089,,,0.41257168559541213,0.21469297590972866,0.007820556892402887,,0.5919020381417825,0.938207145413036,0.6167591932617884,0.3673010843759463,0.7813024717104936,0.420054418486201,0.18392983214924025,0.28251793603826353,,,,0.613768452027406,,0.5192638661343428,0.2966740180008345,
Pediatric-CT-SEG-AE15BE14,0.0,0.0,0.0,0.29212685836977376,,,0.0,0.17220938410529488,0.0,,0.0,0.0,0.0,0.6007302922195447,0.0,0.7146259910978479,0.9152229162666184,0.0,,,,0.2362487870077082,,0.0,0.0,
Pediatric-CT-SEG-38C25E47,0.0,0.0,0.0,0.724377836179724,,,0.28151786891731506,0.45291269717320004,0.1253795320592963,,0.6453915899193261,0.942399309298364,0.9485154852899289,0.7492884108182729,0.852891465831836,0.9586012721499881,0.9402549803937024,0.346576684445412,,,,0.5804668821873907,,0.6134092490534788,0.5524946409645467,
Pediatric-CT-SEG-0D4D6667,0.0,0.0,,0.5564612797421723,,,0.3373208641411269,0.669452465072903,0.0,,0.0,0.0,0.0,0.2154005512280309,0.0,0.8448655153179537,0.7420678144503394,0.0,,,,0.2640941508523921,,0.0,0.14126290012244183,
Pediatric-CT-SEG-3555A98F,0.0,0.0,0.18708801548864054,0.8782249850874729,,,0.2822015796532711,0.5546210634520138,0.0,,0.871812676809281,0.817235355108727,0.4046326020254332,0.6298313582960707,0.22136279337292492,0.9629852460585508,0.934833907320782,0.0,,,,0.4970840427738696,,0.0,0.0,
Pediatric-CT-SEG-491B83F3,0.1900306972664815,0.2883121177054059,0.0,0.846427640148674,,,0.47717059768562714,0.6977688362061153,0.0,,0.6921070108778204,0.9478567024507177,0.954610212702142,0.7320847154298163,0.8983246166591534,0.9608090389975138,0.9628001098329938,0.42515355245683933,,,,0.782388868969558,,0.9000083232556659,0.27421812869389744,
Pediatric-CT-SEG-70FF6DD1,0.0,0.22605016621335752,0.027842784522651515,0.7711124756707995,,,0.1572730219325098,0.18542467668647325,0.0,,0.49183499089761734,0.9533176841326753,0.96224136517059,0.6449078633645231,0.8617118353440459,0.9381003947801294,0.8590664537855714,0.5179764388129628,,,,0.7470787511309225,,0.8262931264642474,0.5254328722585722,
Pediatric-CT-SEG-20DD8C56,0.0,0.22614631250927436,0.0,0.6452989474369003,,,0.11215955255016695,0.5309715040158434,0.06942105521311905,,0.0011380536129259762,0.9483372212219344,0.924576344607097,0.6483045829357215,0.9089628875592889,0.9564425002897146,0.9504703790816486,0.5371678852342358,,,,0.6833907803168787,,0.9084349423336371,0.4707744950745983,
Pediatric-CT-SEG-ED076087,0.0,,,0.7361563265499412,,,,0.3984215787719883,0.0,,0.03984271983004043,0.9563310747168307,0.9408709951545261,0.567670338467376,0.8581081926797273,0.9190401140955146,0.956898289340644,,,,,0.5076489298082069,,0.715553658733338,0.1840164246064938,
Pediatric-CT-SEG-5636AA65,0.0,0.0,0.0,0.6574219127039485,,,0.025979145723690693,0.7509433962264151,0.0,,0.6161250395432334,0.9170954474542619,0.914306973856597,0.5423725063179102,0.3910224199775034,0.9547134209644071,0.9263874982633815,0.1444210871167654,,,,0.2533161618266475,,0.0,0.0,
Pediatric-CT-SEG-790C6724,0.0,0.15092518101367658,0.6118261023395692,0.8264658753604467,,,0.36162714097496707,0.6631701631701632,0.7143480374437533,,0.8989686201483191,0.9460412986871096,0.9143347521262029,0.7138249298983685,0.8912752227658982,0.9042201643949641,0.8868013484294803,0.3905513625626548,,,,0.7917462095421126,,0.9208161679904544,0.26513500067839535,
Pediatric-CT-SEG-D5D9FBD7,0.0,0.0,0.0,0.16251669114868011,,,0.007379384428564757,0.268479350563611,0.0,,0.31730430411148125,0.0,0.0,0.37520869379050403,0.013134842787476852,0.0,0.0,0.0,,,,0.3670567869441053,,0.0,0.0,
Pediatric-CT-SEG-D6EED145,0.0,,0.0,0.3449869289699198,,,0.2810249340400751,0.4663420223431681,0.0,,0.036124487194204614,0.9214609261894258,,0.7824713585975767,0.44562711616472117,0.6624605616433391,0.8858591108297037,0.0,,,,0.6765823090388305,,0.0,0.0,
Pediatric-CT-SEG-769F1A5A,0.0,0.0,0.0,0.2656622689598192,,,0.15614513988541587,0.5233291859225027,0.0,,0.06426401210353591,0.0,0.0,0.4018951563437673,0.0,0.0,0.43741569667135033,0.0,,,,0.16576243171213706,,0.0,0.0,
Pediatric-CT-SEG-D1572D48,0.0,0.0,,0.5083811445264065,,,,0.5050006993985173,,,0.10900341312264977,0.0,0.8574483508517579,0.0,0.767012358262199,0.5496789276334766,0.6719791467448664,,,,,0.0,,0.0,0.00019982348925116146,
Pediatric-CT-SEG-57970F4B,0.0,0.0,0.1358839567425702,0.8464157439704827,,,0.2555455886153893,0.6347995908118664,0.1096951524237881,,0.6745810770966449,0.9375571755962766,0.9246123270193346,0.5547773855006215,0.8623813181351698,0.9584772021314086,0.9657107419243569,0.4242380904709466,,,,0.42808014509994874,,0.7805415256682068,0.19975619927501365,
Pediatric-CT-SEG-7CD1BD9D,0.0,0.0,0.0,0.42919582417434676,,,0.17328721440647732,0.38041608516438935,0.0,,0.055734611586405275,0.9460803032479339,0.3257661292633582,0.6495240153514199,0.6891420557859834,0.8301157519516499,0.9379845310753653,0.3968381478744256,,,,0.3037529857937484,,0.0,0.014545708729967083,
Pediatric-CT-SEG-CF28F28B,0.0,0.0,,0.479307313492707,,,0.0,0.39443825014757,0.0,,0.0,0.5283677413165336,0.0,0.570972299694484,0.0,0.014654706058085927,0.0,0.0,,,,0.25066745838740273,,0.0,0.0,
Pediatric-CT-SEG-2AA52776,0.0,0.0,0.0,0.4340031338676189,,,0.0,0.5708265802269044,0.0,,0.4699250316058008,0.9353809379704504,0.5255895279051085,0.7696908302042192,0.6686370386318929,0.9640570327662167,0.9622293086441894,0.1454228344979082,,,,0.5291228531673785,,0.43104323351635676,0.0005432849335446108,
Pediatric-CT-SEG-DD7F4855,0.0,,0.0,0.2964226057906459,,,0.0006811699093192559,0.34470304975922955,0.0,,0.1651843165053486,0.9305894123840724,,0.7777370588853115,0.553829236549764,0.5614161378727891,0.703010214870866,0.12455221824193993,,,,0.6484055223237962,,0.0,0.19958938983329227,
Pediatric-CT-SEG-2D905107,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,
Pediatric-CT-SEG-1FFCD182,0.0,0.0,0.44337851366269093,0.8152313714760521,,,0.27596412689441824,0.5934601504266586,0.2265186673131537,,0.08994496455868956,0.9254303481446048,0.8407553244235348,0.7816345102456409,0.89877564194833,0.9691334961006403,0.9549213558780383,0.1462927157784971,,,,0.6295408626749776,,0.7855484056032574,0.2517305833335963,
Pediatric-CT-SEG-32820634,0.0,0.0,0.0,0.4701710568974158,,,0.04274235355106273,0.8121581015486555,0.0,,0.17642367023232397,0.0,0.0,0.45655878057085403,0.4419045458963808,0.9477206633774756,0.7259550614673588,0.0,,,,0.32615788903540066,,0.0,0.01669512426484538,
Pediatric-CT-SEG-218C084A,,,0.0,0.844233882872639,,,0.07462709976943709,,,,0.7012298878885361,0.9144379962934405,0.6531810380540924,0.7366984685708198,0.6783117595011179,0.9655404383742567,0.8834015898152167,0.387323604488754,,,,0.6772949819729512,,0.8950276243093923,0.534395508329537,
Pediatric-CT-SEG-06722123,0.0,0.0,0.09949599643343802,0.8106768623622961,,,0.491479612101954,0.7491125237348304,0.7835016356137107,,0.03097764663941079,0.9622339199035106,0.9569047112354199,0.8109727809749935,0.8872321292653339,0.9705932211185299,0.9624053853569806,0.5975163584487505,,,,0.6355198246161152,,0.588857544508496,0.34831318552248786,
Pediatric-CT-SEG-9ECC8D5B,0.0,0.1759493670886076,0.0,0.8552496865671105,,,0.21530174455587586,0.59605192957496,0.0,,0.25181422882911264,0.9089313746894135,0.8838773159482739,0.6770599610191661,0.8758504723300707,0.9559453821744582,0.9445605723501009,0.4108836617927527,,,,0.7401229425752175,,0.7769408242884788,0.003359399976656737,
Pediatric-CT-SEG-886ABD82,0.0,0.0,0.0,0.3288504304829111,,,0.4751075764217533,0.7000837967547803,0.0,,0.06374870077376141,0.949056755120941,0.3893953994020705,0.6234515210544804,0.5252101287588791,0.7893590369631218,0.57608173174845,0.35019103023203185,,,,0.6062004245899076,,0.0,0.0,
